FolderLabel,Name,Teff,e_Teff,Logg,e_Logg,FeH,e_FeH,Kepler Mag,e_Kepler Mag,Parallax,e_Parallax
869,Kepler-476,5863.1,60,4.273,0.1,0.216,0.04,13.837,0.1,-7.45496602,1.549089832
870,UCAC3 281-150921,4600,607,3.74,0.86,-1.04,,12.42,0.1,54.52269537,0.057905664
871,G 205-48,3495,98,0.88,0.35,-0.08,,13.056,0.1,37.48373792,0.117706788
872,UPM J1928+4801,3921,133,1.76,0.49,-0.21,,11.946,0.1,35.33210821,0.401257945
873,Kepler-1651,3681,177,2.88,1.51,-0.16,,13.496,0.1,15.02963666,0.023860968
874,KIC 11714250,3463,84,0.82,0.36,-0.06,,13.646,0.1,14.16274392,0.031150806
875,2MASS J19211336+4151184,3889,142,1.71,0.31,-0.19,,13.857,0.1,14.13365227,0.028486804
876,LAMOST J192817.82+410412.2,3475,150,0.82,0.41,-0.1,,14.067,0.1,14.11702142,0.036826124
877,KIC 10961247,3857,68,1.6,0.15,-0.11,,12.676,0.1,10.30766848,0.18231406
878,KIC 7708789,4796,379,4.41,0.42,-0.25,,12.901,0.1,8.863124458,0.20876975
879,KIC 9588430,3610,126,1.19,0.28,-0.08,,13.86,0.1,7.87211705,0.054992097
880,KIC 8609873,5121,323,4.45,0.2,-0.35,,13.578,0.1,7.527465923,0.013486
881,KIC 4381741,3901,176,3.97,1.08,-0.23,,13.818,0.1,7.008966334,0.019742215
882,KIC 6432245,5026,222,4.32,0.38,-0.29,,13.828,0.1,6.248620984,0.016286119
883,KIC 8582406,4533,267,4.06,0.73,-0.11,,13.339,0.1,5.998561919,0.013830044
884,2MASS J19315821+4220346,4180,226,4.61,0.12,-0.18,,13.398,0.1,5.711113429,0.014499016
885,2MASS J19151823+4452491,4764,114,3.64,0.63,-0.06,,13.449,0.1,5.40614356,0.017588393
886,KIC 9631366,3890,83,4.43,0.75,-0.19,,13.972,0.1,5.295254923,0.032651695
887,KOI-5293,6057,138,4.18,0.11,-0.56,,10.154,0.1,5.110040837,0.033213165
888,KIC 5960966,4238,274,4.55,0.24,-0.19,,13.79,0.1,5.00128013,0.66502623
889,2MASS J19243078+4748082,3552,97,1.31,0.51,-0.22,,13.38,0.1,4.803800913,0.252521972
890,TYC 3554-514-1,5825,77,4.25,0.12,0.12,,10.245,0.1,4.754681771,0.024669439
891,HD 174177,8831,,3.274,,,,6.575,0.1,4.4383,0.0326
892,USNO-A2.0 1275-13153132,4779,235,4.46,0.3,-0.04,,13.819,0.1,4.354959145,0.5409441
893,Kepler-210,4933,206,3.96,0.65,-0.23,,13.822,0.1,4.267553097,0.015156281
894,HD 183204,10241,170,3.86,0.1,-0.27,,7.508,0.1,4.2282,0.052
895,2MASS J19233258+4458282,4878,219,4.49,0.27,0.02,,13.918,0.1,4.217636318,0.022382784
896,KOI-5617,4748,155,3.96,0.59,0.07,,13.511,0.1,4.064743455,0.014198153
897,BD+42 3451,6228,215,4.1,0.15,-0.28,,9.603,0.1,3.678023248,0.03245383
898,2MASS J18544660+4332242,5083,204,4.41,0.34,-0.03,,13.816,0.1,3.647272788,0.016426342
899,KIC 9331032,5681,132,4.27,0.24,0.11,,12.221,0.1,3.625946001,0.019393698
900,HD 182691,,,3.606,,,,6.602,0.1,3.5898,0.0376
901,ROTSE1 J184556.86+471914.4,5075,144,3.81,0.48,0.03,,12.511,0.1,3.581872344,0.019277751
902,KIC 6035145,4030,101,4.66,0.2,-0.2,,14.886,0.1,3.440295345,0.024312537
903,KIC 1866535,3890,109,1.79,0.69,-0.15,,15.268,0.1,3.433016786,0.024071696
904,KIC 8098181,5076,186,4.56,0.23,0.07,,12.858,0.1,3.280197199,0.145720194
905,TYC 3557-434-1,6398,108,4.11,0.12,-0.09,,11.028,0.1,3.17725004,0.024233624
906,KIC 5869314,4045,145,4.64,0.2,-0.23,,14.634,0.1,3.105597945,0.021638937
907,KIC 11819949,5684,154,4.35,0.18,-0.24,,12.279,0.1,3.059451731,0.021133509
908,KIC 11152057,4993,203,3.37,0.45,-0.02,,13.283,0.1,2.986608956,0.020137322
909,KIC 6390424,5704,118,4.31,0.15,-0.02,,13.259,0.1,2.967231099,0.012723609
910,2MASS J19284396+4112456,5621,173,4.25,0.24,0.04,,12.976,0.1,2.958094004,0.020818078
911,KIC 11455045,5063,219,4.35,0.4,-0.05,,13.868,0.1,2.955672337,0.014909663
912,KIC 5879967,4181,256,4.46,0.49,-0.14,,14.881,0.1,2.865251067,0.023552858
913,KIC 11128748,5226,130,4.58,0.13,0.05,,14.323,0.1,2.802564121,0.092336138
914,KIC 8113625,5447,223,4.23,0.29,0.05,,13.636,0.1,2.793182454,0.018137642
915,KIC 10965642,5167,108,4.61,0.13,0.07,,13.767,0.1,2.777560453,0.015558526
916,TYC 3557-428-1,6248,208,4.11,0.13,-0.21,,11.043,0.1,2.772001224,0.022021766
917,KIC 9595449,4971,243,3.25,0.48,-0.14,,13.783,0.1,2.766013532,0.013531071
918,TYC 3144-787-1,6941,111,4.09,0.1,-0.14,,10.856,0.1,2.727003086,0.030106117
919,KIC 11869338,5176,188,4.34,0.35,0.05,,13.527,0.1,2.659119434,0.017064803
920,KIC 6865518,6173,258,4.13,0.12,-0.3,,13.499,0.1,2.446782821,0.345480793
921,KIC 5888474,4770,170,2.8,0.48,-0.01,,13.677,0.1,2.413530989,0.017664349
922,KIC 5177193,4051,131,4.65,0.22,-0.22,,15.984,0.1,2.403563759,0.038187403
923,KIC 6368988,5022,224,3.77,0.56,-0.02,,13.881,0.1,2.393307054,0.019965507
924,KIC 10865206,4991,206,4.47,0.3,-0.08,,13.951,0.1,2.368948883,0.016065795
925,KIC 9269239,5513,182,4.31,0.24,-0.35,,13.891,0.1,2.363271889,0.018089941
926,HD 182192,10295,782,3.91,0.12,-0.18,,9.139,0.1,2.3596,0.0353
927,TYC 3565-674-1,11956,1854,4,0.15,0.05,,10.915,0.1,2.333355587,0.026737279
928,KIC 9578842,5588,167,4.24,0.31,-0.05,,13.437,0.1,2.318606846,0.011374391
929,TYC 3146-1441-1,6275,172,4.13,0.11,-0.05,,10.531,0.1,2.316351264,0.030479623
930,KIC 9663202,5294,171,4.35,0.27,0.1,,14.026,0.1,2.30919434,0.0163685
931,BD+45 2977,6379,98,4.13,0.12,-0.23,,9.563,0.1,2.245627377,0.024921725
932,[DCO2008] T-Lyr1-02438,6203,102,4.22,0.11,-0.25,,12.144,0.1,2.239208732,0.020221528
933,KIC 9140459,5675,123,4.26,0.22,-0.11,,13.512,0.1,2.222844906,0.013734732
934,BD+40 3639,9267,169,3.87,0.11,-0.26,,9.458,0.1,2.185393493,0.033817532
935,[DCO2008] T-Lyr1-03925,5947,135,4.17,0.18,-0.16,,12.253,0.1,2.180596118,0.021424917
936,KIC 6368104,4885,134,3.11,0.45,-0.02,,13.921,0.1,2.164474856,0.015442437
937,KIC 6611650,5151,149,4.6,0.13,0.04,,13.733,0.1,2.137497278,0.019065
938,KIC 8359398,5386,216,4.32,0.29,-0.31,,14.081,0.1,2.131829686,0.018337371
939,BD+46 2791,9373,990,3.92,0.12,-0.07,,10.063,0.1,2.103356402,0.024263431
940,KIC 10487620,5470,169,4.31,0.27,0.03,,13.998,0.1,2.05249722,0.133298127
941,KIC 9905724,5432,185,4.33,0.25,-0.46,,14.679,0.1,2.043428459,0.022634076
942,KIC 10802309,5761,121,4.23,0.23,0.06,,12.804,0.1,2.040120152,0.022917412
943,KIC 6285848,5732,201,4.2,0.18,-0.36,,13.502,0.1,2.007894725,0.014664112
944,TYC 3556-3291-1,7299,51,3.89,0.12,0.07,,10.129,0.1,2.003277309,0.054835943
945,KIC 9216773,5199,176,4.3,0.36,-0.21,,15.006,0.1,1.986405416,0.040901691
946,KIC 11073910,5686,126,4.43,0.17,0.06,,11.701,0.1,1.971010255,0.347641307
947,2MASS J18521482+4103252,5295,210,4.13,0.41,-0.01,,14.154,0.1,1.954336168,0.015353783
948,KIC 6867704,5748,162,4.25,0.2,0.1,,12.4,0.1,1.923497374,0.029602954
949,KIC 9141060,5362,225,4.39,0.28,-0.56,,13.798,0.1,1.917816545,0.016258346
950,HD 181491,9782,529,3.87,0.12,-0.29,,9.601,0.1,1.859360087,0.041050345
951,HD 225948,7491,175,3.89,0.12,0.04,,11.01,0.1,1.857737744,0.060860892
952,KIC 7299808,6081,152,4.15,0.15,-0.03,,13.479,0.1,1.855439852,0.014961194
953,TYC 3146-802-1,8189,636,3.94,0.14,-0.13,,10.581,0.1,1.852404576,0.035186563
954,KIC 10936272,4692,173,3.06,0.39,-0.11,,14.617,0.1,1.83951316,0.071653699
955,KIC 5470396,5754,162,4.15,0.39,-0.05,,13.677,0.1,1.762927021,0.021277434
956,KIC 7867091,5384,202,3.99,0.42,-0.3,,14.169,0.1,1.754491067,0.015756395
957,KIC 9723418,5344,175,4.28,0.34,-0.01,,13.932,0.1,1.750359851,0.016064442
958,KIC 6366391,5215,198,4.1,0.45,0.02,,14.238,0.1,1.707659975,0.017120638
959,KOI-4374,5371.8,60,4.439,0.1,-0.05,,14.108,0.1,1.698905814,0.018629632
960,KIC 7826323,5644,126,4.3,0.2,-0.18,,14.422,0.1,1.687602495,0.01538391
961,2MASS J19282996+4901246,4996,168,3.48,0.43,0.02,,13.862,0.1,1.670194409,0.014856729
962,KIC 9666621,6057,138,4.13,0.18,0.02,,12.993,0.1,1.670187219,0.100644612
963,TYC 3142-1474-1,7056,88,4,0.16,0.06,,11.38,0.1,1.651113202,0.027843961
964,ASAS J185911+4815.8,5788,228,4.03,0.39,-0.35,,13.965,0.1,1.633873644,0.101141737
965,TYC 3560-3023-1,7283,204,3.92,0.14,-0.03,,11.599,0.1,1.604485256,0.02012283
966,KIC 6700200,5755,96,4.21,0.13,-0.45,,13.756,0.1,1.560489934,0.014854047
967,KIC 6364164,4861,276,3.4,0.8,-0.03,,14.729,0.1,1.527366085,0.021092576
968,TYC 3541-331-1,5955,97,4.23,0.13,-0.17,,12.176,0.1,1.516871377,0.070099754
969,KIC 6221371,5903,122,4.22,0.19,-0.27,,13.376,0.1,1.508449117,0.087513279
970,KIC 8803979,6064,177,4.15,0.12,-0.24,,13.148,0.1,1.466664542,0.013321183
971,KIC 6365649,3503,93,0.98,0.21,-0.06,,12.719,0.1,1.461919609,0.027160924
972,KIC 10360294,6899,247,4.06,0.13,-0.07,,12.746,0.1,1.432273735,0.077956421
973,KIC 8245192,5801,79,4.24,0.16,0.07,,12.987,0.1,1.431235308,0.016272958
974,BD+39 3926,10688,436,3.92,0.12,-0.12,,9.286,0.1,1.4059,0.0349
975,KIC 8802684,5442,234,4.23,0.29,-0.13,,13.678,0.1,1.384228922,0.399823344
976,TYC 3148-1801-1,7413,139,3.94,0.14,-0.05,,11.923,0.1,1.356641581,0.023218003
977,KIC 5808439,6245,187,4.18,0.11,-0.32,,13.12,0.1,1.344698547,0.025557347
978,HD 188910,9915,728,3.89,0.12,-0.13,,9.797,0.1,1.31714771,0.034954383
979,KIC 9238276,6476,182,4.11,0.13,-0.13,,13.64,0.1,1.306736302,0.017566569
980,KIC 9575694,5781,109,4.25,0.17,-0.45,,14.069,0.1,1.305307937,0.061147422
981,TYC 3148-1402-1,6626,120,4.12,0.11,-0.14,,10.736,0.1,1.273213497,0.022553325
982,KIC 6293204,5968,142,4.15,0.19,-0.38,,13.137,0.1,1.254087808,0.013813658
983,KIC 9913134,4755,213,4.47,0.36,-0.14,,12.252,0.1,1.252376886,0.426355328
984,KOI-7395,9087,559,3.86,0.12,-0.16,,11.696,0.1,1.246951905,0.02153124
985,KIC 5966824,5995,168,4.19,0.14,-0.12,,13.994,0.1,1.172906331,0.019073114
986,KIC 5808421,5472,250,4.15,0.36,-0.07,,15.036,0.1,1.153932657,0.02415431
987,KIC 8552365,5652,112,4.15,0.18,-0.06,,13.71,0.1,1.151965347,0.020822688
988,KIC 9906689,5763,95,4.24,0.14,-0.18,,14.54,0.1,1.151479276,0.019227838
989,KIC 10026977,5743,92,4.25,0.14,0.05,,14.678,0.1,1.143458616,0.018142189
990,Kepler-564,5781,160,4.26,0.18,0.1,,14.749,0.1,1.13016068,0.019735092
991,SPOCS 2447,5573,260,4.17,0.33,-0.15,,13.877,0.1,1.117663123,0.016164343
992,KIC 8974429,6321,108,4.08,0.13,-0.1,,13.985,0.1,1.103612466,0.019977368
993,KIC 6293275,5653,292,4.24,0.28,0.08,,14.661,0.1,1.098162192,0.020018997
994,KIC 11145063,6037,149,4.06,0.14,0.08,,13.722,0.1,1.084487404,0.012991572
995,KIC 8838620,7249,179,3.96,0.14,0.04,,12.783,0.1,1.078802792,0.021512974
996,KIC 6365943,5940,106,4.19,0.14,-0.13,,13.684,0.1,1.070473836,0.016656666
997,KIC 9173541,6267,110,4.12,0.13,-0.05,,13.374,0.1,1.063466607,0.045028272
998,KIC 4375925,6177,193,4.17,0.11,-0.23,,12.859,0.1,1.049917205,0.037390803
999,KIC 6131060,6299,143,4.07,0.14,-0.09,,13.446,0.1,1.049159818,0.014800995
1000,2MASS J19522123+4508258,6330,142,4.18,0.12,-0.38,,13.322,0.1,1.04705744,0.030972337
1001,KIC 11240278,5962,85,4.21,0.14,-0.02,,13.271,0.1,1.044196327,0.018004938
1002,KIC 12167275,6146,142,4.12,0.11,-0.34,,13.698,0.1,1.020710869,0.015975389
1003,KIC 6619469,6162,195,4.08,0.14,-0.1,,13.5,0.1,1.014285919,0.014819733
1004,KOI-3198,7508,193,3.91,0.12,-0.05,,11.575,0.1,1.005241251,0.03234265
1005,KIC 6523259,6455,94,4.12,0.11,-0.25,,12.833,0.1,0.979499546,0.0293724
1006,KIC 11517934,5876,121,4.1,0.14,-0.18,,13.379,0.1,0.978864736,0.033392277
1007,TYC 3149-1782-1,7649,326,3.93,0.12,-0.03,,11.442,0.1,0.97319883,0.035395551
1008,TYC 3142-25-1,9853,323,3.84,0.11,-0.24,,10.644,0.1,0.952474437,0.032313853
1009,HD 234824,10771,422,4.01,0.12,-0.06,,9.379,0.1,0.937889258,0.042830867
1010,KIC 5767489,5869,116,4.22,0.14,-0.33,,13.155,0.1,0.937196597,0.013521633
1011,TYC 3565-525-1,10061,596,3.87,0.12,-0.2,,10.894,0.1,0.933328269,0.028857472
1012,KIC 10080943,6897,239,4.05,0.13,-0.09,,11.811,0.1,0.924637471,0.024242455
1013,KIC 6204529,5867,60,4.15,0.12,0.05,,14.069,0.1,0.92036828,0.019996876
1014,KIC 5966043,5741,112,4.21,0.17,-0.27,,15.126,0.1,0.904183938,0.025599826
1015,KIC 10936621,6473,97,4.11,0.12,-0.01,,13.85,0.1,0.898909417,0.01633297
1016,KIC 5723318,6138,176,4.16,0.13,-0.23,,13.957,0.1,0.881478633,0.016182541
1017,TYC 3554-447-1,7026,81,4.04,0.13,-0.08,,12.471,0.1,0.869104368,0.019147654
1018,KIC 8908544,7139,150,3.98,0.14,0.04,,13.223,0.1,0.867933006,0.016822711
1019,KIC 6447258,6465,110,4.12,0.12,-0.2,,12.865,0.1,0.866001954,0.023671072
1020,KIC 6525026,6202,156,4.07,0.14,-0.15,,13.409,0.1,0.85105092,0.014261512
1021,KIC 9653110,5800,101,4.11,0.17,0.02,,12.857,0.1,0.849588731,0.02438231
1022,TYC 3144-2192-1,10614,403,3.99,0.14,-0.11,,10.469,0.1,0.846839901,0.039082006
1023,KIC 7134626,6453,110,4.11,0.12,-0.04,,13.063,0.1,0.843301433,0.198303655
1024,KIC 7363238,6157,81,4.18,0.12,-0.33,,12.992,0.1,0.838188648,0.016861915
1025,KIC 9111033,6076,125,4.12,0.14,-0.2,,14.468,0.1,0.829383414,0.021667738
1026,KIC 10489286,8637,557,3.92,0.13,-0.13,,11.836,0.1,0.827414176,0.02381808
1027,KIC 6549623,6492,140,4.13,0.11,-0.24,,13.091,0.1,0.817883415,0.021127438
1028,TYC 3544-2446-1,9329,249,3.84,0.11,-0.17,,11.393,0.1,0.80398193,0.027588321
1029,TYC 3146-191-1,6784,184,4.12,0.11,-0.15,,12.08,0.1,0.797751192,0.021780052
1030,KOI-3818,9841,889,3.85,0.12,-0.23,,11.721,0.1,0.78577289,0.03295179
1031,TYC 3543-2942-1,8551,228,3.96,0.13,-0.24,,12.119,0.1,0.777819227,0.023398531
1032,KIC 9392349,5777,113,4.16,0.17,-0.07,,13.675,0.1,0.772209543,0.014379271
1033,TYC 3144-1309-1,9835,431,3.83,0.12,-0.17,,12.244,0.1,0.763906544,0.030843862
1034,KIC 11455028,5959,88,4.15,0.14,0.03,,13.739,0.1,0.749388999,0.013536903
1035,KIC 8126371,6973,156,4,0.15,0.04,,13.009,0.1,0.734777254,0.020576237
1036,KIC 5977646,7135,131,3.82,0.13,0.01,,13.563,0.1,0.724751638,0.016634331
1037,KOI-7263,10491,305,3.9,0.11,-0.19,,11.727,0.1,0.718844806,0.042938845
1038,2MASS J19552478+4704580,7595,191,3.88,0.13,-0.05,,13.348,0.1,0.712750684,0.015699403
1039,KIC 8364412,7044,194,3.99,0.15,-0.01,,13.34,0.1,0.711919915,0.014711599
1040,SPOCS 2457,6373,166,4.1,0.13,0.02,,13.687,0.1,0.710154904,0.0155877
1041,NGC 6866 10,7439,190,3.93,0.12,-0.03,,12.124,0.1,0.703537483,0.023799853
1042,KIC 7200731,6076,153,4.2,0.12,-0.52,,13.518,0.1,0.691617627,0.111851668
1043,KIC 9787117,6138,107,4.12,0.12,-0.15,,14.518,0.1,0.683946729,0.022835595
1044,KIC 10427093,7101,180,4,0.14,0.02,,13.202,0.1,0.67725135,0.011636039
1045,KIC 5714912,5325,217,4.17,0.3,-0.08,,15.536,0.1,0.670210864,0.12802822
1046,KIC 5792658,6442,101,4.14,0.12,-0.24,,13.1,0.1,0.656199279,0.042539291
1047,Kepler-1158,6183.9,60,4.033,0.1,-0.12,,13.628,0.1,0.645076474,0.016632847
1048,KIC 8125652,6361,203,4.15,0.12,-0.35,,13.751,0.1,0.643316028,0.020748128
1049,KIC 9606336,6535,208,4.13,0.12,-0.19,,13.453,0.1,0.636554466,0.015682911
1050,KIC 10545098,5721,104,4.23,0.14,-0.2,,13.954,0.1,0.62186921,0.141227759
1051,KIC 10004660,8874,433,3.81,0.14,-0.21,,12.149,0.1,0.610655304,0.024801933
1052,KIC 8255015,5956,158,4.19,0.15,-0.13,,14.92,0.1,0.608173442,0.024280927
1053,KIC 9174536,6440,143,4.15,0.11,-0.21,,13.679,0.1,0.58949896,0.015247429
1054,KIC 8052695,5805,141,4.07,0.15,-0.08,,13.9,0.1,0.579879279,0.014984852
1055,KIC 9840159,5793,113,4.09,0.16,-0.17,,13.588,0.1,0.558800044,0.01459228
1056,KIC 9299986,6494,178,4.14,0.12,-0.26,,13.894,0.1,0.553673014,0.017092298
1057,KIC 7373727,5801,88,4.23,0.14,-0.05,,15.099,0.1,0.546899573,0.025600505
1058,KIC 11825198,9009,647,3.87,0.15,-0.13,,13.767,0.1,0.544958348,0.016690656
1059,TYC 3131-1204-1,10251,369,3.89,0.12,-0.23,,12.373,0.1,0.517867191,0.027148417
1060,KIC 5702872,5693,125,4.27,0.2,-0.02,,13.783,0.1,0.513270013,0.070339775
1061,KIC 7979499,6426,154,4.11,0.13,-0.07,,13.523,0.1,0.495563892,0.015810168
1062,2MASS J19341016+3846566,6518,266,4.1,0.11,-0.17,,13.478,0.1,0.483110257,0.290649703
1063,KIC 10685417,5657,93,4.26,0.16,-0.36,,15.295,0.1,0.457837593,0.109500267
1064,KIC 5773914,5854,100,4.23,0.13,-0.34,,15.146,0.1,0.454723524,0.022413731
1065,KIC 9206046,7469,162,3.92,0.13,-0.02,,13.853,0.1,0.436970761,0.015700204
1066,KIC 6445601,6819,189,4.05,0.13,-0.16,,13.595,0.1,0.416347546,0.014456594
1067,KIC 6064237,12182,455,4.04,0.13,0.15,,13.33,0.1,0.379664421,0.018912141
1068,TYC 3561-1295-1,19248,1089,3.77,0.12,-0.02,,10.806,0.1,0.261855878,0.040701069
1069,KIC 6287877,4614,220,2.49,0.28,-0.09,,14.835,0.1,0.259639099,0.118043197
1070,TYC 3565-98-1,19005,871,3.75,0.12,-0.03,,10.738,0.1,0.257700371,0.038993036
1071,KIC 6720541,6285,108,4.1,0.12,-0.12,,13.947,0.1,0.227738142,0.39658994
1072,KIC 10117599,3993,127,1.72,0.3,-0.14,,10.641,0.1,0.22244027,0.022860954
1073,KIC 5868105,5822,77,4.11,0.13,-0.14,,14.716,0.1,0.192687359,0.08031834
1074,TYC 3120-376-1,20406,1746,3.49,0.19,-0.03,,11.061,0.1,0.165085189,0.049791494
1075,KIC 10091543,5786,82,4.17,0.15,0.01,,14.622,0.1,-0.3201691,0.272436917
1076,KIC 2859701,6460,164,4.11,0.14,-0.14,,13.453,0.1,-0.400821678,0.428174196
1077,Kepler-1064,5051.1,60,4.525,0.1,-0.122,0.04,13.755,0.1,,
1078,KOI-712,5473.7,60,4.562,0.1,0.024,0.04,13.72,0.1,,
1079,KOI-4634,6058,60,4.239,0.1,0.122,0.04,13.685,0.1,,
1080,Kepler-1620,5919.8,60,4.255,0.1,-0.279,0.04,13.658,0.1,,
1081,Kepler-400,5950,60,4.484,0.1,0.098,0.04,13.642,0.1,,
1082,KOI-349,5751.9,60,4.229,0.1,0.338,0.04,13.586,0.1,,
1083,KOI-4184,4884.6,60,4.565,0.1,-0.025,0.04,13.473,0.1,,
1084,Kepler-1347,5102.8,60,4.366,0.1,-0.216,0.04,13.38,0.1,,
1085,Kepler-632,5273.6,60,4.488,0.1,0.138,0.04,13.332,0.1,,
1086,KOI-177,5740.8,60,4.379,0.1,-0.001,0.04,13.182,0.1,,
1087,KOI-2657,5433.9,60,4.503,0.1,-0.148,0.04,12.869,0.1,,
1088,KOI-2879,5475.3,60,4.567,0.1,-0.013,0.04,12.771,0.1,,
1089,Kepler-1248,6069.4,60,4.245,0.1,0.188,0.04,12.77,0.1,,
1090,Kepler-14,6500.2,60,4.225,0.1,0.05,0.04,12.128,0.1,,
1091,Kepler-449,5632.9,60,4.178,0.1,-0.132,0.04,11.411,0.1,,
1092,HD 190655,4759.5,60,2.943,0.1,0.196,0.04,9.837,0.1,,
1093,2MASS J19415041+4912599,4256,309,4.35,0.49,-0.24,,13.511,0.1,,
1094,KIC 10355273,5425,158,4.37,0.23,-0.42,,13.496,0.1,,
1095,KIC 6367159,7177,295,3.99,0.14,-0.02,,12.603,0.1,,
1096,KIC 5127106,5304,205,4.2,0.3,-0.33,,11.878,0.1,,
1097,TYC 3138-1184-1,7004,229,4.08,0.14,-0.1,,11.838,0.1,,
1098,HD 225531,10661,334,3.96,0.12,-0.1,,9.259,0.1,,
